Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-04-24,501.4,501.49,492.47,492.47,24726
2014-04-25,490.22,496.05,486.21,495.29,13079
2014-04-28,495.76,496.24,487.27,490.13,16165
2014-04-29,494.23,497.72,487.45,487.74,36059
2014-04-30,493.08,503.95,489.12,489.12,22651
2014-05-02,495.05,497.92,489.27,494.06,7996
2014-05-05,497.03,498.91,486.16,490.11,13102
2014-05-06,490.11,495.84,474.4,475.39,28632
2014-05-07,475.78,493.92,471.58,484.33,39387
2014-05-08,489.12,493.72,486.21,490.51,24112
2014-05-09,493.08,493.08,479.29,482.21,6000
2014-05-12,487.15,501.97,482.31,501.97,13868
2014-05-13,503.6,506.81,502.41,503.95,15798
2014-05-14,505.67,505.67,493.32,499.94,21398
2014-05-15,503.95,505.53,497.18,500.39,15433
2014-05-16,501.92,501.92,488.14,492.63,22173
2014-05-19,489.42,500.34,487.15,488.14,29731
2014-05-20,488.18,497.13,487.15,488.14,22466
2014-05-21,489.12,492.68,487.15,492.68,3569
2014-05-22,497.97,507.5,493.22,505.43,36619
2014-05-23,507.4,509.43,500.63,508.79,22625
2014-05-26,509.38,517.78,509.38,517.78,9091
2014-05-27,517.78,517.78,507.9,515.8,9692
2014-05-28,511.65,513.73,503.99,505.92,14385
2014-05-29,504.34,513.43,501.03,513.43,22801
2014-05-30,513.33,513.33,490.11,490.11,50013
2014-06-02,494.06,501.47,490.46,491.1,24257
2014-06-03,496.19,508.89,491.3,508.89,21484
2014-06-04,502.96,508.89,497.03,502.86,12235
2014-06-05,507.7,521.24,502.96,521.24,24704
2014-06-06,521.19,535.07,517.83,535.07,25605
2014-06-09,534.82,542.48,524.45,532.6,17212
2014-06-10,532.16,540.41,525.83,538.53,28303
2014-06-11,533.98,540.51,512.15,522.23,25711
2014-06-12,531.12,531.12,504.24,506.86,27312
2014-06-13,501.08,506.86,495.25,495.25,47079
2014-06-16,495.35,500.98,492.09,499.2,14689
2014-06-17,503.06,505.53,497.03,499.99,13108
2014-06-18,503.95,512.64,501.38,501.97,27646
2014-06-20,503.95,513.38,503.95,513.38,40201
2014-06-23,512.44,513.38,506.46,511.85,17217
2014-06-24,512.84,515.95,506.91,507.9,8106
2014-06-25,506.46,508.89,496.04,497.03,23698
2014-06-26,500.98,503.85,494.06,494.06,26927
2014-06-27,495.05,500.88,486.26,491.1,19049
2014-06-30,497.08,500.88,489.12,499,19450
2014-07-01,499.75,499.75,490.31,499,28988
2014-07-02,498.96,501.97,492.14,497.03,15787
2014-07-03,499.99,499.99,493.08,494.06,24157
2014-07-04,494.06,498.31,488.93,488.93,16889
2014-07-07,489.91,497.03,489.91,494.06,19257
2014-07-08,497.18,498.02,484.08,484.08,15575
2014-07-09,479.24,483.05,478.25,480.38,11833
2014-07-10,491.1,491.1,480.23,481.22,32198
2014-07-11,482.65,488.33,475.29,480.72,31297
2014-07-14,484.23,488.28,478.25,478.55,7048
2014-07-15,480.23,481.17,475.49,478.01,16560
2014-07-16,476.28,482.21,474.55,478.06,12665
2014-07-17,474.5,478.65,470.65,478.06,12897
2014-07-18,474.99,478.75,473.17,478.75,21457
2014-07-21,479.24,481.37,472.03,476.28,13757
2014-07-22,476.28,479.19,471.44,474.3,16835
2014-07-23,477.27,477.27,464.52,472.23,14705
2014-07-24,468.47,477.66,466.89,477.66,13402
2014-07-25,474.4,483.05,474.4,483.05,30863
2014-07-28,483.19,486.16,480.23,483.99,7339
2014-07-29,486.11,486.11,476.52,480.58,30036
2014-07-30,480.18,480.43,461.95,467.48,25959
2014-07-31,467.48,469.21,459.68,462.44,39489
2014-08-01,459.48,460.47,439.77,457.5,38799
2014-08-04,464.17,464.17,451.77,459.28,44069
2014-08-05,459.28,461.36,449.6,451.57,33124
2014-08-06,453.55,454.54,435.76,454.54,23255
2014-08-07,455.53,458,439.72,446.09,30206
2014-08-08,437.89,442.68,436.75,440.71,28788
2014-08-11,447.03,447.03,441.1,444.02,19300
2014-08-12,439.72,442.53,434.78,436.85,20860
2014-08-13,440.51,450.04,436.31,450.04,24457
2014-08-14,445.65,471.29,441.3,471.29,25075
2014-08-18,469.16,473.31,462.94,472.82,20496
2014-08-19,469.36,473.51,465.41,473.51,20507
2014-08-20,467.83,486.16,466.99,472.82,29655
2014-08-21,471.34,477.76,456.17,456.17,50700
2014-08-22,456.71,461.8,445.74,446.63,22412
2014-08-25,453.55,460.52,451.92,459.78,10556
2014-08-26,461.46,474.3,459.53,474.3,28184
2014-08-27,475.68,476.28,462.54,474.3,23547
2014-08-28,472.33,476.18,451.38,464.42,38843
2014-08-29,464.27,466.1,458,458,40312
2014-09-01,467.24,467.38,459.48,464.42,9803
2014-09-02,466.4,469.85,462.44,467.78,21236
2014-09-03,468.37,491.1,464.42,484.18,101973
2014-09-04,484.28,499.99,484.28,494.06,113660
2014-09-05,496.04,505.92,496.04,501.47,45937
2014-09-08,501.47,501.47,492.14,499.8,33959
2014-09-09,495.15,510.86,495.15,503.8,30548
2014-09-10,496.14,499.94,492.43,494.06,23149
2014-09-11,494.06,499.89,481.51,481.51,29340
2014-09-12,482.7,494.06,481.22,486.16,38239
2014-09-15,487.15,496.93,484.28,486.11,52586
2014-09-16,491.05,491.05,484.38,485.17,29199
2014-09-17,486.65,493.08,486.65,492.53,17103
2014-09-18,492.29,507.9,492.29,503.95,53920
2014-09-19,507.9,522.62,504.49,506.22,199379
2014-09-22,506.91,521.63,502.07,513.78,22277
2014-09-23,513.78,513.78,493.03,493.03,28651
2014-09-24,495.05,496.78,485.66,489.12,32955
2014-09-25,492.53,497.03,489.12,489.12,19162
2014-09-26,489.12,489.12,484.28,485.27,20400
2014-09-29,487.15,494.66,485.27,490.7,24973
2014-09-30,491.54,495.05,485.32,486.16,47365
2014-10-01,487.1,488.53,477.27,477.27,22029
2014-10-02,476.28,476.28,472.33,474.3,23103
2014-10-03,475.78,480.48,474.3,475.29,15199
2014-10-06,482.21,488.04,477.27,481.71,32677
2014-10-07,477.27,486.36,477.27,480.72,24023
2014-10-08,475.29,480.58,475.29,476.03,25986
2014-10-09,479.24,479.24,475.29,475.29,19730
2014-10-10,472.42,476.28,468.47,469.56,15855
2014-10-13,469.56,476.23,466.5,469.36,12610
2014-10-14,469.66,475.34,469.66,472.33,13209
2014-10-15,476.23,477.51,470.89,474.35,22979
2014-10-16,474.3,479.24,465.56,479.24,19114
2014-10-17,479.24,480.18,468.37,475.29,27369
2014-10-20,475.29,478.95,467.53,469.26,17260
2014-10-21,467.48,479.79,467.48,479.59,16957
2014-10-22,481.02,489.62,478.6,484.78,36271
2014-10-23,483.79,488.04,478.11,482.6,10861
2014-10-24,482.6,486.46,474.4,484.13,11797
2014-10-27,483.19,488.14,478.35,488.14,9564
2014-10-28,488.73,489.02,482.26,485.27,9127
2014-10-29,484.18,489.22,481.66,486.6,29223
2014-10-30,487.1,487.1,475.29,480.53,46912
2014-10-31,484.68,492.88,484.33,492.68,31461
2014-11-03,492.88,493.08,480.58,480.82,11169
2014-11-04,479.83,486.75,479.83,480.03,18974
2014-11-05,481.12,490.61,480.03,484.38,30461
2014-11-06,481.27,485.22,474.45,477.27,29083
2014-11-07,477.27,482.11,472.97,476.18,10606
2014-11-10,472.52,479.44,472.03,474.3,13302
2014-11-12,478.01,478.95,472.42,474.3,15148
2014-11-13,478.7,483.59,476.48,483.59,13752
2014-11-14,485.37,490.11,481.27,489.12,33356
2014-11-17,490.61,498.96,487.15,498.02,51122
2014-11-18,498.76,498.76,495.64,496.04,19534
2014-11-19,498.02,498.02,492.09,496.04,21992
2014-11-20,493.47,493.47,487.64,489.12,11244
2014-11-21,494.26,495.05,488.04,492.09,15915
2014-11-24,492.98,497.62,488.18,493.08,32077
2014-11-25,488.48,497.03,486.16,488.43,22975
2014-11-26,494.01,498.66,487.3,496.04,53463
2014-11-27,497.97,502.51,494.66,500.98,31336
2014-11-28,502.96,502.96,497.67,498.02,15681
2014-12-01,497.67,501.92,493.13,497.92,26794
2014-12-02,497.92,503.2,496.29,501.97,51813
2014-12-03,502.91,506.37,502.02,503.01,21984
2014-12-04,503.95,505.87,491.1,491.1,15805
2014-12-05,494.06,501.03,491,497.92,12502
2014-12-08,499.99,499.99,495.74,499,6344
2014-12-09,497.03,498.91,494.16,498.41,18692
2014-12-10,495.05,499,494.46,498.02,35019
2014-12-11,494.36,498.96,490.75,490.75,21436
2014-12-12,493.92,493.92,477.86,477.86,12916
2014-12-15,478.4,491.1,474.89,474.89,24817
2014-12-16,474.99,487.15,469.36,476.87,39567
2014-12-17,476.77,486.16,474.5,477.27,27946
2014-12-18,488.14,493.08,479.34,489.12,23003
2014-12-19,489.37,490.36,484.23,485.22,62371
2014-12-22,484.48,496.04,484.48,494.06,11464
2014-12-23,494.01,502.86,490.16,495.5,27825
2014-12-29,494.06,502.86,492.83,495.6,35876
2014-12-30,493.77,499.25,491.1,492.09,16409
2015-01-02,491.59,497.23,484.87,492.09,9591
2015-01-05,487.69,493.17,476.18,476.18,19120
2015-01-07,479.09,491.94,476.52,489.32,13505
2015-01-08,489.07,505.53,488.14,499,26957
2015-01-09,499,501.97,496.48,498.71,17367
2015-01-12,498.66,501.97,491.69,499,19454
2015-01-13,498.07,502.96,496.39,498.91,24726
2015-01-14,496.73,499.1,489.67,494.66,9759
2015-01-15,496.68,498.76,447.03,458.49,306147
2015-01-16,460.76,462.35,445.6,445.6,123057
2015-01-19,445.6,451.13,435.76,437.44,79818
2015-01-20,439.42,443.18,437.25,437.25,37206
2015-01-21,437.74,446.73,420,446.73,39919
2015-01-22,443.32,449.6,442.68,445.65,28086
2015-01-23,447.62,460.67,447.62,460.67,23580
2015-01-26,460.57,460.57,435.81,445.65,29326
2015-01-27,446.14,453.5,440.21,444.66,37302
2015-01-28,449.85,466.69,442.68,465.7,55760
2015-01-29,461.55,466.79,458.29,464.91,13448
2015-01-30,465.9,466.74,459.97,463.43,30883
2015-02-02,467.88,467.88,459.58,465.41,46046
2015-02-03,464.42,465.66,436.8,444.66,79877
2015-02-04,449.6,449.65,427.61,444.66,48056
2015-02-05,444.46,448.31,441.45,442.68,23138
2015-02-06,442.68,446.63,437.94,439.12,24226
2015-02-09,441.54,442.63,421.04,426.87,87255
2015-02-10,427.86,430.72,424.99,428.85,36144
2015-02-11,429.84,432.36,425.88,427.32,38485
2015-02-12,430.82,433.39,421.63,424.89,28931
2015-02-13,425.88,427.91,423.07,427.91,16780
2015-02-16,429.89,431.17,423.22,430.92,11638
2015-02-17,430.82,431.71,428.85,430.03,20791
2015-02-18,431.32,431.52,424.1,425.88,26762
2015-02-19,424.89,432.8,424.4,429.89,39415
2015-02-20,430.33,432.75,428.85,430.82,9213
2015-02-23,433.1,433.2,429.93,432.6,11441
2015-02-24,433.15,433.79,429.89,433.79,14349
2015-02-25,433.69,439.72,430.82,439.62,30805
2015-02-26,439.72,450.29,439.12,450.29,51711
2015-02-27,450.29,457.7,448.86,451.87,38230
2015-03-02,456.52,456.52,434.97,440.06,10192
2015-03-03,442.58,448.61,431.71,432.8,21779
2015-03-04,437.05,446.63,436.75,445.65,24712
2015-03-05,449.7,455.13,449.65,450.59,34699
2015-03-06,450.59,450.59,435.42,435.76,21904
2015-03-09,434.92,439.62,432.7,432.7,18552
2015-03-10,432.7,434.92,429.84,430.77,25088
2015-03-11,432.36,433.69,429.84,430.13,30886
2015-03-12,433.59,433.59,425.49,425.49,30957
2015-03-13,426.28,434.78,426.23,434.78,23245
2015-03-16,434.78,434.78,430.43,432.8,18399
2015-03-17,432.8,436.6,431.12,432.8,10748
2015-03-18,436.21,438.63,433,436.26,29341
2015-03-19,439.22,449.6,439.22,447.62,25774
2015-03-20,447.62,454.34,442.73,454.34,107712
2015-03-23,454.29,454.29,445.65,446.63,6753
2015-03-24,446.63,449.6,439.82,440.9,18791
2015-03-25,440.9,444.36,438.83,439.67,12746
2015-03-26,438.73,442.19,435.37,435.37,11955
2015-03-27,436.46,438.68,429.93,432.31,21044
2015-03-30,436.26,442.48,432.36,432.45,19252
2015-03-31,437.54,437.64,429.84,435.12,22411
2015-04-01,435.81,444.26,434.78,443.67,8923
2015-04-02,443.67,443.67,433.34,433.34,6912
2015-04-07,438.63,442.68,434.78,434.78,29340
2015-04-08,434.92,440.71,434.92,440.71,8922
2015-04-09,441.4,453.25,441.4,452.56,21746
2015-04-10,452.71,456.52,447.87,452.71,16608
2015-04-13,452.51,453.35,449.01,452.56,6616
2015-04-14,453.16,453.16,440.71,446.29,8176
2015-04-15,449.1,473.76,446.98,470.3,41282
2015-04-16,471.34,472.82,466.99,472.82,36361
2015-04-17,472.28,475.83,462.44,462.44,32201
2015-04-20,463.28,473.76,462.44,473.31,27599
2015-04-21,473.31,477.27,468.87,472.33,24661
2015-04-22,467.09,477.86,467.09,477.86,62556
2015-04-23,478.25,484.18,474.3,484.18,16874
2015-04-24,484.13,484.13,470.3,475.39,23991
2015-04-27,484.18,484.18,470.69,470.99,20993
2015-04-28,470.99,474.05,465.8,469.36,29329
2015-04-29,469.36,475.73,459.58,464.82,21364
2015-04-30,464.82,467.29,458.49,460.86,25540
2015-05-04,462.15,464.32,449.89,454.54,19560
2015-05-05,454.54,467.19,454.54,464.42,10255
2015-05-06,463.93,481.22,463.53,479.14,65141
2015-05-07,480.58,480.58,470.35,478.25,17554
2015-05-08,479.19,483.1,473.71,477.96,22619
2015-05-11,476.28,478.25,474.25,474.6,10464
2015-05-12,472.33,480.23,471.78,476.28,15874
2015-05-13,475.78,480.23,473.41,473.56,9860
2015-05-14,476.38,479.09,473.56,474.3,13761
2015-05-15,475.29,475.29,466.89,469.36,21105
2015-05-18,474.2,478.01,466.94,466.94,13183
2015-05-19,466.94,474.3,466.94,469.51,12409
2015-05-20,469.36,469.71,464.42,464.62,9642
2015-05-21,465.31,466.4,462.05,462.05,31928
2015-05-22,463.73,465.85,450.69,451.18,18899
2015-05-25,450.59,450.59,440.8,441.3,39424
2015-05-26,442.68,451.62,440.61,442.53,15776
2015-05-27,444.71,455.38,441.25,450.88,19550
2015-05-28,452.61,453.95,444.66,446.24,49470
2015-05-29,446.24,450.73,446.14,449.6,37622
2015-06-01,446.63,451.43,444.76,447.52,32797
2015-06-02,444.9,452.12,444.9,449.6,26231
2015-06-03,445.99,451.53,444.16,446.68,36432
2015-06-05,443.22,448.26,424.89,429.84,35417
2015-06-08,429.84,435.76,428.95,435.76,19285
2015-06-09,434.78,443.77,434.78,439.72,21722
2015-06-10,443.13,443.13,426.92,434.78,25752
2015-06-11,438.43,438.43,433.79,437.44,9534
2015-06-12,437.69,437.74,433.79,433.79,7867
2015-06-15,433.79,439.62,427.86,434.18,9482
2015-06-16,432.75,443.18,427.07,443.18,9232
2015-06-17,443.18,443.52,429.84,433.64,17518
2015-06-18,428.55,429.39,409.38,421.93,17845
2015-06-19,418.27,421.14,411.56,411.56,45180
2015-06-22,411.56,434.18,411.56,434.18,13121
2015-06-23,434.73,434.73,424.89,424.89,10327
2015-06-24,426.87,429.74,419.95,419.95,19213
2015-06-25,423.36,429.84,409.08,411.7,36051
2015-06-26,414.91,415.85,409.08,409.08,37244
2015-06-29,388.33,408.74,386.85,405.28,13011
2015-06-30,405.73,414.82,404.44,407.75,43237
2015-07-01,408.49,422.92,405.77,405.77,20906
2015-07-02,405.63,411.01,398.07,398.56,19982
2015-07-03,401.67,403.7,392.68,394.26,16029
2015-07-06,392.29,399.45,390.31,395.35,14642
2015-07-07,394.66,400.04,377.12,378.45,13446
2015-07-08,378.5,383.39,367.19,370.15,21648
2015-07-09,366.3,374.35,360.77,373.81,13949
2015-07-10,377.27,390.36,373.86,390.36,13294
2015-07-13,384.48,393.08,380.53,380.53,8899
2015-07-14,385.72,387.3,373.61,378.8,13346
2015-07-15,382.95,383.39,373.07,374.5,25250
2015-07-16,379.44,387.3,379.44,384.38,18156
2015-07-17,385.42,386.85,380.92,386.26,9367
2015-07-20,385.47,389.08,373.07,374.45,11862
2015-07-21,372.52,374.5,361.7,366.6,12801
2015-07-22,365.61,365.61,350.79,360.67,60127
2015-07-23,357.11,364.57,356.71,363.33,41520
2015-07-24,362.2,365.56,357.8,357.8,29426
2015-07-27,355.73,369.56,353.31,361.8,143413
2015-07-28,365.61,365.85,353.75,355.82,71802
2015-07-29,356.76,384.33,356.76,365.46,79064
2015-07-30,366.6,369.12,361.85,365.61,30448
2015-07-31,370.5,373.51,361.31,373.51,65801
2015-08-03,373.51,374.2,365.61,370.05,14027
2015-08-04,370.55,370.55,365.61,370.3,18978
2015-08-05,368.87,371.44,366.74,369.61,38452
2015-08-06,360.67,360.67,322.23,340.81,222427
2015-08-07,340.9,340.9,333.15,333.74,48740
2015-08-10,336.01,345.5,332.46,345.5,17173
2015-08-11,345.5,348.71,342.88,347.18,29440
2015-08-12,344.91,347.77,341.89,347.67,32378
2015-08-13,349.4,358.59,344.81,358.59,22864
2015-08-14,358.25,365.26,347.13,353.21,30688
2015-08-17,353.85,353.85,339.17,341.99,7119
2015-08-18,341.99,345.84,337.59,340.71,22836
2015-08-19,347.82,355.73,340.06,342.88,28048
2015-08-20,343.47,346.64,337.94,343.37,23679
2015-08-21,340.9,342.83,333.84,340.41,25629
2015-08-24,331.02,337.05,323.12,327.86,70079
2015-08-25,325.64,331.81,325.64,329.05,40673
2015-08-26,329.05,333.79,321.24,329.05,36122
2015-08-27,335.96,350.74,334.09,345.84,26954
2015-08-28,347.62,361.65,344.81,361.65,66664
2015-08-31,361.11,362.15,359.58,360.67,70762
2015-09-01,355.53,360.57,352.47,358.3,79477
2015-09-02,357.6,359.63,353.7,353.75,34338
2015-09-03,356.66,360.67,355.78,358.74,14204
2015-09-04,358.74,365.11,358.69,363.63,25526
2015-09-07,365.51,367.48,364.13,365.61,11685
2015-09-08,365.41,365.61,358.69,359.68,23990
2015-09-09,363.98,365.61,357.75,357.75,21867
2015-09-10,361.46,371.44,358.69,368.32,35654
2015-09-11,369.02,375.29,369.02,374.5,18811
2015-09-14,374.01,379.44,358.54,378.45,24878
2015-09-15,378.45,379.39,367.73,377.37,24574
2015-09-16,377.42,378.4,368.57,375.49,20499
2015-09-17,375.49,376.72,370.6,373.02,22539
2015-09-18,373.22,373.66,358.69,364.67,63531
2015-09-21,371.54,371.54,364.32,369.91,12985
2015-09-22,369.91,371.49,362.15,362.2,25145
2015-09-23,361.85,362.59,348.17,349.2,20711
2015-09-24,350.79,356.76,346.93,348.81,17343
2015-09-25,348.81,354.74,348.81,349.2,17886
2015-09-28,349.01,350.79,338.93,340.41,26504
2015-09-29,339.13,343.37,332.21,335.96,30416
2015-09-30,339.87,345.4,335.62,342.88,27939
2015-10-01,342.63,349.55,341.35,346.19,111493
2015-10-02,346.78,351.77,345.65,350.29,55994
2015-10-05,354.59,363.48,348.81,363.48,17513
2015-10-06,363.48,375.24,361.65,372.47,31260
2015-10-07,370.55,378.3,370.4,377.17,27423
2015-10-08,372.72,380.43,369.66,377.56,22227
2015-10-09,380.43,386.36,372.08,381.91,25037
2015-10-12,380.43,389.82,380.43,387.84,103534
2015-10-13,387.35,388.53,379.59,384.43,49974
2015-10-14,383.99,387.15,381.42,382.26,11337
2015-10-15,386.01,386.16,381.91,383.79,17728
2015-10-16,387.3,389.62,382.01,382.01,13832
2015-10-19,380.43,385.22,376.67,383.89,14247
2015-10-20,382.41,385.42,378.16,381.42,20450
2015-10-21,384.83,384.83,379.29,382.7,11217
2015-10-22,384.13,384.18,378.26,381.91,26150
2015-10-23,382.55,383.29,377.66,380.43,23123
2015-10-26,375.44,375.44,364.17,365.66,59460
2015-10-27,361.7,368.52,359.88,362.64,24502
2015-10-28,366.89,366.89,359.48,361.85,33287
2015-10-29,383.39,383.39,356.71,359.68,33601
2015-10-30,359.18,361.61,355.82,358.69,23540
2015-11-02,359.68,364.13,357.85,362.49,14749
2015-11-03,369.56,369.56,358.79,360.67,33757
2015-11-04,362.15,364.08,358.69,360.67,19095
2015-11-05,357.75,360.32,351.38,357.7,19596
2015-11-06,357.5,357.65,341.15,343.87,39638
2015-11-09,347.43,347.43,324.7,332.9,45702
2015-11-10,333,334.93,323.61,329.94,35589
2015-11-12,333.99,333.99,325.09,326.08,20692
2015-11-13,326.18,333.99,323.22,326.53,21630
2015-11-16,325.09,325.09,316.3,318.82,17008
2015-11-17,322.72,334.78,319.76,330.43,12210
2015-11-18,333.79,338.14,330.78,334.98,20664
2015-11-19,331.22,334.04,327.51,333.15,8778
2015-11-20,332.95,334.98,328.06,331.76,9116
2015-11-23,330.97,330.97,305.33,312.4,44714
2015-11-24,314.42,315.86,301.58,303.21,29709
2015-11-25,304.39,310.96,303.4,307.46,15220
2015-11-26,313.24,314.77,303.01,314.77,9586
2015-11-27,315.21,315.21,298.32,300.39,16243
2015-11-30,299.4,301.38,292.58,296.59,64583
2015-12-01,300.19,301.33,296.54,296.54,19293
2015-12-02,298.61,300.84,285.32,291.15,27411
2015-12-03,289.03,300.34,289.03,292.49,18316
2015-12-04,295.89,299.25,288.53,299.25,41126
2015-12-07,302.76,309.19,300.49,308.44,27581
2015-12-08,308.39,309.14,291.65,297.97,32912
2015-12-09,301.28,301.28,279.2,291.5,43927
2015-12-10,296.49,314.32,296.49,309.53,38108
2015-12-11,313.34,325.09,296.98,300.39,129051
2015-12-14,296.98,310.17,296.98,308.3,32761
2015-12-15,308.3,312.99,301.38,309.28,23940
2015-12-16,309.23,322.57,308.3,320.15,71999
2015-12-17,323.02,324.7,312.25,312.25,27315
2015-12-18,311.26,320.99,309.48,317.68,65101
2015-12-21,317.73,328.6,317.73,325.09,14372
2015-12-22,322.72,325.09,317.04,320.15,12811
2015-12-23,324.11,324.11,317.09,323.07,13496
2015-12-28,323.12,325.09,320.15,321.93,12091
2015-12-29,323.07,324.01,317.04,317.19,10967
2015-12-30,318.18,321.88,310.27,310.27,27998
2016-01-04,304.39,312.15,304.1,304.1,11669
2016-01-05,304.89,307.8,297.03,301.38,56611
2016-01-07,299.4,301.38,292.04,292.29,63745
2016-01-08,294.46,294.66,271.74,289.52,41547
2016-01-11,287.55,294.46,286.56,292.98,21751
2016-01-12,306.12,306.12,300.44,301.28,21331
2016-01-13,306.07,307.41,301.28,307.11,22664
2016-01-14,298.61,304.24,296.93,303.8,30938
2016-01-15,297.43,305.33,283.94,283.94,58076
2016-01-18,278.65,282.41,271.04,272.03,26319
2016-01-19,276.68,279.49,271.74,273.61,21637
2016-01-20,273.22,281.07,266.94,272.03,15437
2016-01-21,269.02,272.72,260.96,264.97,49016
2016-01-22,267.83,284.48,267.83,283.49,20197
2016-01-25,279.64,288.93,276.73,282.65,25669
2016-01-26,277.66,286.56,275.14,284.93,16199
2016-01-27,289.47,293.33,283.25,293.33,26050
2016-01-28,293.97,310.27,291.5,308.3,39421
2016-01-29,311.01,311.26,299.35,311.26,43456
2016-02-01,312.99,312.99,303.45,308.64,16915
2016-02-02,307.75,308.3,301.87,304.34,26246
2016-02-03,303.4,310.87,301.77,309.78,22864
2016-02-04,313.24,328.06,312.3,324.3,62403
2016-02-05,323.96,323.96,316.79,320.8,11151
2016-02-08,320.55,320.55,306.81,309.28,11522
2016-02-09,305.92,318.42,304.99,315.11,11158
2016-02-10,315.21,320.55,308.15,308.15,22621
2016-02-11,307.31,314.18,306.42,308.15,14343
2016-02-12,308.1,319.96,308.1,319.86,20541
2016-02-15,323.07,331.02,321.14,326.38,21529
2016-02-16,330.03,330.03,321.59,329.39,13236
2016-02-17,331.02,357.26,331.02,348.81,58113
2016-02-18,350.79,353.16,339.57,346.49,28414
2016-02-19,345.84,347.33,333.64,335.96,22213
2016-02-22,343.62,346.29,341.69,343.72,20044
2016-02-23,338.14,349.2,338.14,342.88,12304
2016-02-24,345.3,347.72,336.95,338.93,18839
2016-02-25,342.88,345.65,340.06,341.89,28618
2016-02-26,337.94,337.94,327.17,328.26,37382
2016-02-29,329.05,329.59,317.19,319.26,34129
2016-03-01,319.76,330.03,312.5,315.21,42037
2016-03-02,322.08,326.08,317.58,323.12,31346
2016-03-03,323.12,326.82,319.71,326.08,41830
2016-03-04,327.56,335.72,327.56,333,46343
2016-03-07,329.05,337.84,329.05,334.98,47395
2016-03-08,337.4,340.06,333.05,333.25,39895
2016-03-09,333.25,338.53,332.51,337.94,33622
2016-03-10,336.95,342.68,336.95,337.74,32077
2016-03-11,341.89,348.32,340.11,346.68,34830
2016-03-14,346.68,348.41,337.25,346.64,37975
2016-03-15,346.64,346.64,336.95,343.37,30052
2016-03-16,343.37,350.14,337.25,350.14,78387
2016-03-17,347.18,354.74,342.98,352.02,53880
2016-03-18,351.77,353.7,337.99,337.99,145998
2016-03-21,342.34,342.34,331.27,337.54,34696
2016-03-22,331.96,340.81,331.96,340.81,28782
2016-03-23,341.89,341.89,329.39,333,27391
2016-03-24,332.95,339.92,328.55,339.92,18428
2016-03-29,339.87,339.87,330.33,339.13,13803
2016-03-30,339.87,340.9,336.46,340.9,21898
2016-03-31,340.85,341.69,333.99,335.96,46679
2016-04-01,333.99,336.01,329.15,336.01,24631
2016-04-04,334.04,347.18,334.04,345.84,29116
2016-04-05,343.77,346.14,334.09,344.26,23976
2016-04-06,343.57,343.57,338.43,342.98,28921
2016-04-07,343.57,345.8,329.15,331.52,28279
2016-04-08,331.96,333.34,325.09,332.01,22774
2016-04-11,332.01,340.9,329.05,329.94,32232
2016-04-12,330.03,333.99,325.14,331.02,26744
2016-04-13,335.96,335.96,333.1,334.98,24668
2016-04-14,336.06,338.04,332.7,335.96,23077
2016-04-15,336.61,339.37,327.91,332.01,38902
2016-04-18,332.01,335.96,326.87,330.73,18985
2016-04-19,335.96,337.94,327.56,327.76,21919
2016-04-20,327.96,331.47,313.73,316.05,51076
2016-04-21,317.24,322.38,313.98,316.74,27018
2016-04-22,317.34,322.28,317.34,319.91,29940
2016-04-25,319.91,330.63,319.91,329.05,31004
2016-04-26,333.1,333.84,323.96,327.56,22361
2016-04-27,326.08,333.94,323.32,326.28,22011
2016-04-28,323.36,327.66,316.2,318.87,18782
2016-04-29,320.15,320.15,313.83,319.36,21037
2016-05-02,314.77,325.09,314.77,321.83,4690
2016-05-04,321.83,324.06,313.83,314.32,34105
2016-05-05,314.82,316.15,311.75,315.95,16643
2016-05-06,314.22,324.01,314.22,317.14,44991
2016-05-09,317.14,319.91,309.14,309.63,23570
2016-05-10,310.27,313.24,299.85,303.6,28333
2016-05-11,303.36,310.22,302.56,302.66,16741
2016-05-12,302.76,314.62,302.76,310.77,16101
2016-05-13,311.01,316.2,303.7,307.65,15065
2016-05-16,315.36,315.56,312.25,312.4,11170
2016-05-17,315.16,316.2,309.63,312.79,18942
2016-05-18,311.06,312.74,303.85,307.31,20818
2016-05-19,306.62,306.62,292.39,296.04,19973
2016-05-20,296.44,304.99,296.09,299.4,24126
2016-05-23,303.31,312.59,294.66,308.39,15219
2016-05-24,312.25,315.56,304.84,314.92,16535
2016-05-25,316.1,320.8,312.25,319.07,24778
2016-05-27,320.85,320.85,313.73,317.19,46840
2016-05-30,317.19,318.08,314.97,317.19,3595
2016-05-31,315.26,318.18,294.56,301.63,53863
2016-06-01,304.15,304.29,293.67,298.91,23943
2016-06-02,296.44,302.02,292.83,302.02,16501
2016-06-03,296.93,315.26,296.93,314.42,31769
2016-06-06,313.43,314.08,301.92,308.3,15594
2016-06-07,308.25,319.17,303.4,319.02,28392
2016-06-08,319.17,319.17,307.16,308.59,16713
2016-06-09,308.59,308.69,301.38,304.1,17613
2016-06-10,306.22,306.22,293.18,297.53,20796
2016-06-13,298.41,306.96,294.46,305.83,19461
2016-06-14,304.34,304.39,293.82,295.94,33733
2016-06-15,301.87,301.87,293.97,300.39,25697
2016-06-16,294.81,297.33,291.5,294.66,31078
2016-06-17,296.44,302.22,290.41,301.38,42734
